issue_date,pet_name,species,breed
2022-05-13,Izzy,Dog,German Shepherd
2022-05-13,Evoolek,Dog,Korean Jindo
2022-05-13,Rita,Dog,Shepherd
2022-05-13,Pogo,Dog,German Shepherd
2022-05-13,Gloria,Dog,"Retriever, Golden"
2022-05-13,Rozsa Ellie Mae,Dog,"Terrier, American Pit Bull"
2022-05-13,Bamse,Dog,Shih Tzu
2022-05-13,Lucy,Dog,German Shepherd
2022-05-13,Kitty,Dog,Australian Cattle Dog
2022-05-13,Lucy,Dog,"Retriever, Labrador"
2022-05-13,Georgie,Dog,"Terrier, Boston"
2022-05-13,Phoebe,Dog,"Australian Shepherd, Miniature"
2022-05-14,Maybe,Dog,"Mixed Breed, Medium (up to 44 lbs fully grown)"
2022-05-14,Pippy,Dog,"Retriever, Golden"
2022-05-14,"Rosemay ""Rosie""",Dog,"Retriever, Labrador"
2022-05-14,Luna,Dog,"Australian Shepherd, Miniature"
2022-05-14,Daisy Fish,Dog,Boxer
2022-05-14,Luna,Dog,German Shepherd
2022-05-14,Ginger,Dog,Terrier
2022-05-14,Merida,Dog,"Retriever, Labrador"
2022-05-14,Ruby,Dog,German Shepherd
2022-05-15,Ashby,Dog,"Terrier, Rat"
2022-05-15,Pixel,Dog,"Retriever, Golden"
2022-05-15,Lily,Dog,"Schnauzer, Miniature"
2022-05-15,Bayley,Dog,"Spaniel, English Springer"
2022-05-15,Hayley,Dog,"Spaniel, English Springer"
2022-05-15,Whidbey,Dog,Terrier
2022-05-15,Evie,Dog,Lagotto Romagnolo
2022-05-15,Kundra,Dog,German Shepherd
2022-05-15,Mya,Dog,Doberman Pinscher
2022-05-16,Margo,Dog,"Terrier, Tibetan"
2022-05-16,Pepper,Dog,"Retriever, Golden"
2022-05-16,Olive,Dog,"Chihuahua, Short Coat"
2022-05-16,Arabelle,Dog,"Chihuahua, Long Coat"
2022-05-16,Mesa,Dog,Mix
2022-05-16,Peach,Dog,Border Collie
2022-05-16,Rosie,Dog,Boxer
2022-05-16,Moose,Dog,Australian Shepherd
2022-05-17,Chiasa,Dog,Shiba Inu
2022-05-17,Izzy,Dog,"Mixed Breed, Large (over 44 lbs fully grown)"
2022-05-17,Sienna,Dog,Shepherd
2022-05-17,Kami,Dog,"Welsh Corgi, Pembroke"
2022-05-17,Scout,Dog,Shetland Sheepdog
2022-05-17,Ripley,Dog,German Shepherd
2022-05-17,Phoebe,Dog,"Retriever, Labrador"
2022-05-17,Tzu Tzu,Dog,"Chihuahua, Long Coat"
2022-05-17,Rosie,Dog,"Dachshund, Miniature Smooth Haired"
2022-05-17,Ginger,Dog,Shih Tzu
2022-05-17,Maya,Dog,German Shepherd
2022-05-17,Eleanor Rose Belly,Dog,"Bulldog, French"
2022-05-17,Luna,Dog,Bernese Mountain Dog
2022-05-17,Sesame,Dog,Alaskan Malamute
2022-05-17,Emi,Dog,"Spaniel, American Cocker"
2022-05-17,Maggie,Dog,Spaniel
2022-05-18,Etta,Dog,"Bulldog, French"
2022-05-18,Kya,Dog,American Blue Heeler
2022-05-18,Hope,Dog,"Retriever, Labrador"
2022-05-18,Andie,Dog,Terrier
2022-05-18,Stella,Dog,Doberman Pinscher
2022-05-18,Ohna,Dog,"Chihuahua, Short Coat"
2022-05-18,Penny,Dog,Boxer
2022-05-18,Emma,Dog,"Retriever, Labrador"
2022-05-18,Willow,Dog,Carolina Dog
2022-05-19,Miska,Dog,Alaskan Malamute
2022-05-19,Pepper,Dog,Hound
2022-05-19,Shasta,Dog,"Poodle, Miniature"
2022-05-19,Alli,Dog,"Retriever, Labrador"
2022-05-19,Swan,Dog,"Terrier, American Staffordshire"
2022-05-19,Maple,Dog,"Terrier, American Staffordshire"
2022-05-19,Ventress,Dog,"Terrier, Scottish"
2022-05-19,Millie,Dog,Boxer
2022-05-20,Olive,Dog,"Chihuahua, Short Coat"
2022-05-20,Charli,Dog,"Welsh Corgi, Cardigan"
2022-05-20,Waffles,Dog,"Welsh Corgi, Pembroke"
2022-05-20,Bugs,Dog,Border Collie
2022-05-20,Pip,Dog,Old English Sheepdog
2022-05-20,Kimball,Dog,"Mixed Breed, Medium (up to 44 lbs fully grown)"
2022-05-20,Stella,Dog,Pomeranian
2022-05-20,Cocoa,Dog,"Mixed Breed, Medium (up to 44 lbs fully grown)"
2022-05-20,Ginger,Dog,"Retriever, Labrador"
2022-05-21,Rhea,Dog,"Mixed Breed, Medium (up to 44 lbs fully grown)"
2022-05-21,Rue,Dog,Shetland Sheepdog
2022-05-21,Juneau,Dog,German Shepherd
2022-05-21,Gweduc (“Ducky”),Dog,"Mixed Breed, Medium (up to 44 lbs fully grown)"
2022-05-21,Juniper,Dog,Australian Cattle Dog
2022-05-21,Clarissa,Dog,"Terrier, Pit Bull"
2022-05-21,Ponyo,Dog,"Terrier, Jack Russell"
2022-05-22,Conjure Beans,Dog,Catahoula Leopard dog
2022-05-22,Kota,Dog,Korean Jindo
2022-05-22,Izzy,Dog,"Mixed Breed, Medium (up to 44 lbs fully grown)"
2022-05-23,Lulu,Dog,"Chihuahua, Short Coat"
2022-05-23,Peanut,Dog,"Chihuahua, Short Coat"
2022-05-23,Zoey,Dog,Basenji
2022-05-23,Molly,Dog,Beagle
2022-05-23,Cha Cha,Dog,"Terrier, Jack Russell"
2022-05-23,Lola,Dog,"Retriever, Golden"
2022-05-24,Mae,Dog,German Shepherd
2022-05-24,Mia,Dog,"Schnauzer, Miniature"
2022-05-24,Ginger,Dog,"Poodle, Miniature"
2022-05-24,Luna,Dog,"Retriever, Labrador"
2022-05-24,Lemon,Dog,Australian Shepherd
2022-05-24,Ahsoka,Dog,"Spaniel, Cavalier King Charles"
2022-05-24,Rosie,Dog,"Terrier, Pit Bull"
2022-05-24,Raine,Dog,Alaskan Husky
2022-05-24,Sonar,Dog,"Terrier, West Highland White"
2022-05-24,Radar,Dog,"Terrier, West Highland White"
2022-05-24,Winnie,Dog,"Terrier, Pit Bull"
2022-05-24,Bernie Lou Martinez,Dog,"Mixed Breed, Small (under 24 lbs fully grown)"
2022-05-25,Winnie,Dog,Belgian Malinois
2022-05-25,Luna,Dog,Retriever
2022-05-25,Leia,Dog,"Retriever, Labrador"
2022-05-25,Sugar,Dog,Samoyed
2022-05-25,Paisley,Dog,Shih Tzu
2022-05-25,Piper,Dog,"Retriever, Golden"
2022-05-25,Nyah,Dog,"Pointer, German Shorthaired"
2022-05-25,Juno,Dog,Australian Cattle Dog
2022-05-25,Summer,Dog,German Shepherd
2022-05-25,Maggie,Dog,Mix
2022-05-25,Mollie Rose Johnson,Dog,Retriever
2022-05-25,Lucy,Dog,Whippet
2022-05-25,Indie,Dog,Border Collie
2022-05-25,Annie,Dog,"Terrier, Yorkshire"
2022-05-25,Cedra,Dog,"Poodle, Standard"
2022-05-25,Penny,Dog,Pekingese
2022-05-25,Keta,Dog,Retriever
2022-05-25,Penny,Dog,"Terrier, Jack Russell"
2022-05-25,Cassie,Dog,"Poodle, Miniature"
2022-05-25,Murphy,Dog,"Retriever, Labrador"
2022-05-25,Lola,Dog,"Mixed Breed, Large (over 44 lbs fully grown)"
2022-05-25,Bella,Dog,"Retriever, Labrador"
2022-05-25,Snowball,Dog,Maltese
2022-05-25,Lopez,Dog,"Retriever, Labrador"
2022-05-25,Bibi,Dog,"Mixed Breed, Medium (up to 44 lbs fully grown)"
2022-05-25,Pebbles,Dog,"Retriever, Labrador"
2022-05-25,Shosanna,Dog,"Collie, Rough"
2022-05-25,Cinder,Dog,"Dachshund, Standard Smooth Haired"
2022-05-25,Yummi,Dog,"Welsh Corgi, Pembroke"
2022-05-25,Sabrina,Dog,Terrier
2022-05-25,Basil,Dog,"Retriever, Labrador"
2022-05-25,Kuma,Dog,Siberian Husky
2022-05-26,Quica,Dog,"Retriever, Labrador"
2022-05-26,Zoe,Dog,Shih Tzu
2022-05-26,Kismet,Dog,"Terrier, Boston"
2022-05-26,Zooey,Dog,"Poodle, Miniature"
2022-05-26,Nellie,Dog,"Retriever, Labrador"
2022-05-26,Pepper,Dog,Retriever
2022-05-26,Layla,Dog,"Terrier, Yorkshire"
2022-05-26,Stella,Dog,Xoloitzcuintli
2022-05-26,Violet,Dog,Havanese
2022-05-26,Lady,Dog,Portuguese Water Dog
2022-05-26,Sandy,Dog,"Terrier, Fox, Wire"
2022-05-26,Moo,Dog,Border Collie
2022-05-26,Goldie,Dog,Australian Kelpie
2022-05-26,Stella,Dog,"Retriever, Labrador"
2022-05-26,Anubis,Dog,German Shepherd
2022-05-27,Phoenix Cosette,Dog,"Poodle, Standard"
2022-05-27,Finnska,Dog,"Dachshund, Miniature Long Haired"
2022-05-27,Nutella,Dog,"Dachshund, Miniature Long Haired"
2022-05-27,Pearl,Dog,"Terrier, Pit Bull"
2022-05-27,Sierra,Dog,Australian Cattle Dog
2022-05-27,PepperMint,Dog,Australian Cattle Dog
2022-05-27,Penelope,Dog,"Poodle, Miniature"
2022-05-27,Nightshade,Dog,Whippet
2022-05-27,Maple,Dog,"Poodle, Toy"
2022-05-27,Bree,Dog,"Retriever, Golden"
2022-05-27,Lucky Chen,Dog,"Mixed Breed, Small (under 24 lbs fully grown)"
2022-05-28,Uno,Dog,"Welsh Corgi, Pembroke"
2022-05-28,Sukey,Dog,"Terrier, Cairn"
2022-05-28,Ruby,Dog,German Shepherd
2022-05-28,Zozo,Dog,"Cur, Mountain"
2022-05-28,Navi,Dog,Belgian Malinois
2022-05-28,Tula,Dog,German Shepherd
2022-05-28,Lucy,Dog,"Mixed Breed, Large (over 44 lbs fully grown)"
2022-05-28,Loosie,Dog,Hound
2022-05-28,Poppy,Dog,"Retriever, Labrador"
2022-05-28,Iggy,Dog,"Terrier, American Pit Bull"
2022-05-29,Nala,Dog,Basset Hound
2022-05-29,Betty,Dog,"Terrier, American Pit Bull"
2022-05-29,Bella,Dog,"Bulldog, English"
2022-05-29,Ponyo,Dog,German Shepherd
2022-05-29,Jesse Mae,Dog,"Retriever, Labrador"
2022-05-29,Virginia,Dog,Basset Hound
2022-05-29,Eliza Jane,Dog,Australian Cattle Dog
2022-05-29,Barley,Dog,"Mixed Breed, Large (over 44 lbs fully grown)"
2022-05-29,Sydney,Dog,"Retriever, Golden"
2022-05-30,Coral,Dog,"Spaniel, Cavalier King Charles"
2022-05-30,Peggy,Dog,"Retriever, Golden"
2022-05-30,Bob,Dog,"Spaniel, Cavalier King Charles"
2022-05-30,Pearl,Dog,"Retriever, Labrador"
2022-05-31,Kahlua,Dog,"Mixed Breed, Medium (up to 44 lbs fully grown)"
2022-05-31,Moxie,Dog,Belgian Malinois
2022-05-31,Edie,Dog,"Terrier, Border"
2022-05-31,Pixie,Dog,"Mixed Breed, Small (under 24 lbs fully grown)"
2022-05-31,Hera,Dog,Border Collie
2022-05-31,Mabel,Dog,"Mixed Breed, Medium (up to 44 lbs fully grown)"
2022-05-31,Coco,Dog,"Retriever, Golden"
2022-05-31,Willow,Dog,Saint Bernard
2022-05-31,Scout,Dog,Saint Bernard
2022-05-31,Lucy,Dog,Terrier
2022-05-31,PB (Precious Baby),Dog,"Chihuahua, Short Coat"
2022-05-31,Sammi,Dog,"Spaniel, Cavalier King Charles"
2022-05-31,Lucy,Dog,Shiba Inu
2022-05-31,Rosie,Dog,"Bulldog, French"
2022-06-01,Jenny,Dog,"Retriever, Golden"
2022-06-01,Keesha,Dog,Chow Chow
2022-06-01,Lucy,Dog,"Terrier, Yorkshire"
2022-06-01,Lucy,Dog,Pug
2022-06-01,Bella,Dog,"Dachshund, Miniature Smooth Haired"
2022-06-01,Maddy,Dog,"Mixed Breed, Large (over 44 lbs fully grown)"
2022-06-01,Angelica,Dog,"Mixed Breed, Large (over 44 lbs fully grown)"
2022-06-01,Della,Dog,"Mixed Breed, Large (over 44 lbs fully grown)"
2022-06-01,Bessie,Dog,"Terrier, Staffordshire Bull"
2022-06-01,Lady Woofington,Dog,Pug
2022-06-01,Zergling,Dog,"Chihuahua, Short Coat"
2022-06-02,Bella,Dog,Border Collie
2022-06-02,Elli,Dog,"Terrier, Boston"
2022-06-02,Flora,Dog,"Terrier, American Staffordshire"
2022-06-02,Roana,Dog,"Terrier, American Pit Bull"
2022-06-02,Chikki,Dog,"Retriever, Golden"
2022-06-02,Lizzie,Dog,"Mixed Breed, Medium (up to 44 lbs fully grown)"
2022-06-02,Koda,Dog,Siberian Husky
2022-06-02,Bobbie,Dog,Podenco Canario
2022-06-03,TRIX,Dog,"Retriever, Labrador"
2022-06-03,Juno,Dog,"Bulldog, French"
2022-06-03,Ivy,Dog,"Retriever, Labrador"
2022-06-03,Stella,Dog,Pointer
2022-06-03,Shelby,Dog,German Shepherd
2022-06-04,Abbey,Dog,German Shepherd
2022-06-04,Goldie,Dog,Retriever
2022-06-04,Ellie,Dog,"Retriever, Labrador"
2022-06-04,Ruth,Dog,"Retriever, Labrador"
2022-06-04,Vivienne,Dog,"Chihuahua, Short Coat"
2022-06-04,Arya,Dog,Shepherd
2022-06-04,Freddie,Dog,Australian Shepherd
2022-06-05,Ellie,Dog,"Retriever, Labrador"
2022-06-05,Na-Na,Dog,"Chihuahua, Short Coat"
2022-06-05,Skee-Lo,Dog,Terrier
2022-06-05,Kiara,Dog,Boerboel
2022-06-05,Karma,Dog,Border Collie
2022-06-06,Jules Sutton,Dog,"Retriever, Labrador"
2022-06-06,Miss Bennet “Bennie”,Dog,"Poodle, Miniature"
2022-06-06,Ursula,Dog,"Mixed Breed, Small (under 24 lbs fully grown)"
2022-06-06,Annie,Dog,"Spaniel, American Cocker"
2022-06-06,Tug,Dog,Boxer
2022-06-06,Maisy Grace,Dog,"Australian Shepherd, Miniature"
2022-06-06,Kona,Dog,"Retriever, Labrador"
2022-06-06,Charlie,Dog,Maltese
2022-06-06,Lilly,Dog,Hound
2022-06-06,Nessie,Dog,Greyhound
2022-06-06,Susi,Dog,Terrier
2022-06-06,Poppi,Dog,"Poodle, Miniature"
2022-06-06,Brady,Dog,German Shepherd
2022-06-06,Roo,Dog,Mix
2022-06-06,Marzipan,Dog,Beagle
2022-06-06,Chelsea Willard,Dog,Pug
2022-06-06,Rumi,Dog,"Retriever, Labrador"
2022-06-06,Bug,Dog,"Chihuahua, Short Coat"
2022-06-06,Elsa,Dog,Beagle
2022-06-06,Peaches,Dog,Beagle
2022-06-06,Moco,Dog,Retriever
2022-06-06,Gizmo,Dog,Shih Tzu
2022-06-06,Cinnamon,Dog,"Poodle, Standard"
2022-06-06,Rashka,Dog,Chinook
2022-06-06,Pippa,Dog,Newfoundland
2022-06-06,Sheila,Dog,Australian Cattle Dog
2022-06-06,Moxie,Dog,"Terrier, Australian"
2022-06-07,Calli,Dog,Pudelpointer
2022-06-07,Elsa,Dog,Shepherd
2022-06-07,Leia,Dog,"Mixed Breed, Large (over 44 lbs fully grown)"
2022-06-07,Rio,Dog,"Retriever, Labrador"
2022-06-07,Peggy Tzu,Dog,Pug
2022-06-07,Dakota,Dog,German Shepherd
2022-06-07,Maggie,Dog,Old English Sheepdog
2022-06-07,Pepper,Dog,"Dachshund, Standard Smooth Haired"
2022-06-07,Josephine,Dog,"Terrier, Soft Coated Wheaten"
2022-06-07,Indigo,Dog,"Retriever, Labrador"
2022-06-07,Golda,Dog,Terrier
2022-06-07,Schatzi,Dog,American Blue Heeler
2022-06-07,Garbo,Dog,Shih Tzu
2022-06-07,Hailey,Dog,Havanese
2022-06-07,Akira Hakeem Olajuwon,Dog,German Shepherd
2022-06-07,Lexie,Dog,"Spaniel, Cavalier King Charles"
2022-06-07,Ela,Dog,Siberian Husky
2022-06-07,Ruby,Dog,"Poodle, Standard"
2022-06-07,Shadow Spirit,Dog,"Retriever, Labrador"
2022-06-07,Luna,Dog,Australian Shepherd
2022-06-07,Lily,Dog,"Retriever, Labrador"
2022-06-07,Clary Sage,Dog,"Chihuahua, Short Coat"
2022-06-07,Edie,Dog,"Retriever, Labrador"
2022-06-07,Soko,Dog,"Retriever, Labrador"
2022-06-07,Mika,Dog,Pointer
2022-06-07,Shrimp,Dog,Greyhound
2022-06-07,Sasha,Dog,"Bulldog, French"
2022-06-07,Peanut,Dog,"Chihuahua, Short Coat"
2022-06-07,Xena,Dog,"Dachshund, Miniature Long Haired"
2022-06-07,Clementine,Dog,"Poodle, Standard"
2022-06-07,Hailey,Dog,"Retriever, Labrador"
2022-06-07,Petunia,Dog,German Shepherd
2022-06-07,Teri,Dog,"Terrier, Fox, Wire"
2022-06-08,Maya,Dog,Shepherd
2022-06-08,Winnie,Dog,"Retriever, Labrador"
2022-06-08,Caroline Poole,Dog,"Retriever, Labrador"
2022-06-08,Calli,Dog,German Shepherd
2022-06-08,Blue,Dog,"Terrier, American Pit Bull"
2022-06-08,Marzipan,Dog,"Chihuahua, Short Coat"
2022-06-08,Cricket,Dog,Carolina Dog
2022-06-08,Merrie,Dog,Basset Hound
2022-06-08,Luna,Dog,Border Collie
2022-06-08,Jane Boston,Dog,Banter Bulldogge
2022-06-08,Lady Dayringer,Dog,"Schnauzer, Miniature"
2022-06-08,Bailey,Dog,Siberian Husky
2022-06-08,Bonnie,Dog,"Poodle, Miniature"
2022-06-08,Zsa Zsa,Dog,"Terrier, Yorkshire"
2022-06-08,Biscuit,Dog,Chow Chow
2022-06-08,Tatiana,Dog,"Australian Shepherd, Miniature"
2022-06-08,Bella,Dog,Terrier
2022-06-08,Martha,Dog,"Terrier, American Pit Bull"
2022-06-08,Sadie,Dog,"Terrier, American Staffordshire"
2022-06-08,Koshka,Dog,Shepherd
2022-06-08,Pocket,Dog,Beagle
2022-06-08,Emmy,Dog,"Schnauzer, Miniature"
2022-06-08,Mia,Dog,"Chihuahua, Short Coat"
2022-06-08,Sushi,Dog,Pomeranian
2022-06-08,Smokey,Dog,Australian Cattle Dog
2022-06-08,Maggie,Dog,German Shepherd
2022-06-08,Maggie Mae,Dog,"Retriever, Labrador"
2022-06-08,Frieda,Dog,"Dachshund, Standard Long Haired"
2022-06-09,CoCo Lynn,Dog,"Poodle, Standard"
2022-06-09,Maddie,Dog,"Spaniel, Cavalier King Charles"
2022-06-09,Abbey,Dog,"Retriever, Golden"
2022-06-09,Lacey Lou,Dog,"Retriever, Labrador"
2022-06-09,Kira,Dog,"Retriever, Labrador"
2022-06-09,Zuni,Dog,Lacy
2022-06-09,Luna,Dog,"Poodle, Standard"
2022-06-09,Kona,Dog,"Retriever, Labrador"
2022-06-09,Olga,Dog,"Retriever, Labrador"
2022-06-09,Luna,Dog,Plott Hound
2022-06-09,Bagel (Everything Bagel Seasoning),Dog,Alaskan Husky
2022-06-09,Brandy,Dog,"Retriever, Golden"
2022-06-09,Sweet Pea,Dog,"Chihuahua, Short Coat"
2022-06-10,Makanujo,Dog,"Terrier, West Highland White"
2022-06-10,Harlow,Dog,"Mixed Breed, Large (over 44 lbs fully grown)"
2022-06-10,Brandy,Dog,Australian Shepherd
2022-06-10,Maia,Dog,"Retriever, Labrador"
2022-06-10,Tigerlily,Dog,Maltese
2022-06-10,Quinn,Dog,"Terrier, Soft Coated Wheaten"
2022-06-10,Molly,Dog,"Poodle, Standard"
2022-06-10,Seneca,Dog,Australian Shepherd
2022-06-10,Coco,Dog,"Retriever, Labrador"
2022-06-10,Roux,Dog,Australian Shepherd
2022-06-10,Muppet,Dog,Affenpinscher
2022-06-10,Rosie,Dog,"Welsh Corgi, Pembroke"
2022-06-10,Luna,Dog,Catahoula Leopard dog
2022-06-10,ZenZen,Dog,Lhasa Apso
2022-06-11,Goldie,Dog,"Poodle, Standard"
2022-06-11,Nyxis,Dog,"Chihuahua, Short Coat"
2022-06-11,Pip,Dog,Australian Shepherd
2022-06-11,Lola,Dog,"Poodle, Standard"
2022-06-11,Laia,Dog,"Mixed Breed, Medium (up to 44 lbs fully grown)"
2022-06-11,Juniper,Dog,German Shepherd
2022-06-11,Olive,Dog,Beagle
2022-06-12,Maisie,Dog,"Dachshund, Standard Smooth Haired"
2022-06-12,Agnes,Dog,"Dachshund, Miniature Smooth Haired"
2022-06-12,Zhaan,Dog,Greyhound
2022-06-12,Atlas,Dog,Catahoula Leopard dog
2022-06-12,"Maisie ""Maizy""",Dog,Lagotto Romagnolo
2022-06-12,Salies,Dog,Australian Shepherd
2022-06-12,Charli,Dog,"Chihuahua, Short Coat"
2022-06-12,Buttercup,Dog,"Bulldog, French"
2022-06-12,Olive,Dog,"Retriever, Labrador"
2022-06-12,Lottie,Dog,Border Collie
2022-06-12,Remi,Dog,German Shepherd
2022-06-12,Momo,Dog,Border Collie
2022-06-12,Jessie Joy Wilson,Dog,"Welsh Corgi, Pembroke"
2022-06-13,Riley,Dog,Beagle
2022-06-13,Riley,Dog,"Retriever, Labrador"
2022-06-13,Millie,Dog,Terrier
2022-06-13,Clover,Dog,"Terrier, Boston"
2022-06-13,Diamond,Dog,Anatolian Shepherd
2022-06-13,Luna,Dog,Portuguese Water Dog
2022-06-13,Sully,Dog,"Terrier, Pit Bull"
2022-06-13,Snow Lucky,Dog,Maltese
2022-06-13,Asha,Dog,Siberian Husky
2022-06-13,Mecah,Dog,Siberian Husky
2022-06-13,Mocha,Dog,Siberian Husky
2022-06-13,Della,Dog,"Retriever, Golden"
2022-06-13,Pepper,Dog,Schipperke
2022-06-14,Luna,Dog,"Australian Shepherd, Miniature"
2022-06-14,Bess,Dog,"Terrier, Rat"
2022-06-14,Ginger,Dog,"Mixed Breed, Small (under 24 lbs fully grown)"
2022-06-14,Starla,Dog,"Spaniel, American Cocker"
2022-06-14,Luna,Dog,"Terrier, American Staffordshire"
2022-06-14,Candy,Dog,"Chihuahua, Short Coat"
2022-06-14,Boudica,Dog,Catahoula Leopard dog
2022-06-14,Precious,Dog,"Terrier, American Pit Bull"
2022-06-14,Mochi,Dog,German Shepherd
2022-06-14,Clover,Dog,"Dachshund, Miniature Long Haired"
2022-06-14,Mocha,Dog,Doberman Pinscher
2022-06-14,Penny,Dog,"Schnauzer, Miniature"
2022-06-14,Charlee,Dog,Border Collie
2022-06-14,Emma,Dog,American Blue Heeler
2022-06-14,Mollie,Dog,"Mixed Breed, Small (under 24 lbs fully grown)"
2022-06-14,Pansy,Dog,Havanese
2022-06-14,Biddy,Dog,"Spaniel, American Cocker"
2022-06-14,Padme,Dog,"Retriever, Labrador"
2022-06-14,Piper,Dog,Australian Cattle Dog
2022-06-14,Vivi,Dog,"Retriever, Labrador"
2022-06-14,Lupine,Dog,Mix
2022-06-14,Lola,Dog,"Retriever, Labrador"
2022-06-14,Luna,Dog,"Poodle, Standard"
2022-06-15,Mia,Dog,German Shepherd
2022-06-15,Pepper,Dog,Shepherd
2022-06-15,Fiona,Dog,"Mixed Breed, Large (over 44 lbs fully grown)"
2022-06-15,Ellie,Dog,Border Collie
2022-06-15,Annie,Dog,Bernese Mountain Dog
2022-06-15,Lollypop,Dog,Bernese Mountain Dog
2022-06-15,Molly,Dog,"Poodle, Miniature"
2022-06-15,Ruby,Dog,"Retriever, Golden"
2022-06-15,Kona,Dog,"Retriever, Labrador"
2022-06-15,Penny,Dog,Australian Cattle Dog
2022-06-15,Otter,Dog,Shih Tzu
2022-06-15,Dottie,Dog,Basset Hound
2022-06-16,Wren,Dog,Australian Cattle Dog
2022-06-16,Molly,Dog,"Retriever, Golden"
2022-06-16,Maggie,Dog,"Retriever, Labrador"
2022-06-16,Layla,Dog,"Retriever, Golden"
2022-06-16,Jessie,Dog,"Chihuahua, Short Coat"
2022-06-17,Abbey,Dog,"Griffon, Brussels"
2022-06-17,Luna,Dog,Boxer
2022-06-17,Isabella,Dog,Australian Shepherd
2022-06-17,Nippy LaRue Fuller,Dog,"Spaniel, Cavalier King Charles"
2022-06-17,Roxy,Dog,"Retriever, Labrador"
2022-06-17,Lenú Heller,Dog,"Chihuahua, Short Coat"
2022-06-17,Kendall,Dog,"Retriever, Flat-Coated"
2022-06-17,Sora,Dog,"Terrier, Staffordshire Bull"
2022-06-17,Tate,Dog,Australian Cattle Dog
2022-06-17,Joey Cora,Dog,"Mixed Breed, Medium (up to 44 lbs fully grown)"
2022-06-18,Hazel,Dog,Australian Shepherd
2022-06-18,Sumi,Dog,Border Collie
2022-06-18,Penny,Dog,Australian Shepherd
2022-06-18,Lily,Dog,"Chihuahua, Short Coat"
2022-06-19,Penny,Dog,"Retriever, Labrador"
2022-06-19,Blue,Dog,"Mixed Breed, Medium (up to 44 lbs fully grown)"
2022-06-19,Daisy,Dog,"Retriever, Labrador"
2022-06-19,Molly,Dog,"Retriever, Labrador"
2022-06-19,Lucy,Dog,Havanese
2022-06-20,Ginny,Dog,"Poodle, Miniature"
2022-06-20,Poppy,Dog,"Coonhound, Treeing Walker"
2022-06-20,Chichi,Dog,"Chihuahua, Short Coat"
2022-06-20,Demi,Dog,"Terrier, American Pit Bull"
2022-06-20,Lady,Dog,"Terrier, American Pit Bull"
2022-06-20,Zena Bird,Dog,"Poodle, Standard"
2022-06-20,Juno,Dog,Alaskan Malamute
2022-06-21,Emma Roid Feldman,Dog,"Retriever, Golden"
2022-06-21,Sadie,Dog,"Terrier, Boston"
2022-06-21,Straub,Dog,"Retriever, Labrador"
2022-06-21,Zen,Dog,"Chihuahua, Short Coat"
2022-06-21,Sunny,Dog,Alaskan Husky
2022-06-21,Summer,Dog,"Terrier, American Pit Bull"
2022-06-22,Bunny,Dog,"Retriever, Labrador"
2022-06-22,Hana,Dog,"Retriever, Labrador"
2022-06-22,Bishop,Dog,Pomeranian
2022-06-22,Nutmeg,Dog,Australian Shepherd
2022-06-22,Coco,Dog,"Chihuahua, Short Coat"
2022-06-22,Cinnamon,Dog,German Shepherd
2022-06-22,Peppers,Dog,"Mixed Breed, Medium (up to 44 lbs fully grown)"
2022-06-22,Mille,Dog,Terrier
2022-06-22,Daisy,Dog,German Shepherd
2022-06-22,Poppy,Dog,"Spaniel, Welsh Springer"
2022-06-22,Missy,Dog,Australian Shepherd
2022-06-22,LunaDia,Dog,Portuguese Water Dog
2022-06-22,Layla,Dog,Portuguese Water Dog
2022-06-23,Jessie,Dog,"Mixed Breed, Large (over 44 lbs fully grown)"
2022-06-23,Sabadee,Dog,Xoloitzcuintli
2022-06-23,Chloe,Dog,"Chihuahua, Short Coat"
2022-06-23,Haley,Dog,"Retriever, Labrador"
2022-06-23,Ellee,Dog,"Retriever, Labrador"
2022-06-23,Mina,Dog,"Retriever, Golden"
2022-06-23,Benny,Dog,"Retriever, Labrador"
2022-06-23,Ms. Dorothy,Dog,"Poodle, Miniature"
2022-06-23,Cloudy,Dog,"Griffon, Wirehaired Pointing"
2022-06-24,Lola,Dog,Ibizan Hound
2022-06-24,Malta,Dog,"Retriever, Labrador"
2022-06-24,Rosie,Dog,Great Pyrenees
2022-06-24,Leela,Dog,"Mixed Breed, Large (over 44 lbs fully grown)"
2022-06-24,Izzy,Dog,"Terrier, American Pit Bull"
2022-06-24,Lucinda,Dog,Portuguese Water Dog
2022-06-24,Appa,Dog,"Retriever, Labrador"
2022-06-24,Gigi,Dog,"Retriever, Flat-Coated"
2022-06-24,Sunny,Dog,"Retriever, Labrador"
2022-06-24,June Bug,Dog,"Poodle, Miniature"
2022-06-24,Tasca,Dog,Australian Shepherd
2022-06-24,Marley,Dog,"Terrier, Rat"
2022-06-25,Roo,Dog,Rhodesian Ridgeback
2022-06-25,Kunaya,Dog,Rhodesian Ridgeback
2022-06-25,Sophie,Dog,"Terrier, Cairn"
2022-06-25,Mustang Sally,Dog,Siberian Husky
2022-06-25,Banana,Dog,Miniature Pinscher
2022-06-25,Cordova,Dog,Siberian Husky
2022-06-25,Desi,Dog,Akita
2022-06-25,Rider,Dog,"Chihuahua, Short Coat"
2022-06-25,Inara,Dog,Ibizan Hound
2022-06-25,Mia,Dog,Briard
2022-06-25,Hattie,Dog,Australian Cattle Dog
